"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCJ06","OUT045",1993.28319478756
"FDD36","OUT035",1928.04899842313
"FDY25","OUT045",3003.5825543583
"FDU52","OUT046",2549.01577770477
"DRK47","OUT017",3735.10762720105
"NCL30","OUT017",2112.62864546649
"FDN22","OUT035",4143.09687840561
"NCF30","OUT027",3436.42988888889
"FDK03","OUT035",4214.86798274201
"FDT45","OUT017",906.277973981603
"NCC54","OUT027",6522.978
"FDP08","OUT018",3213.31301239597
"FDU44","OUT046",2685.41574822602
"DRG39","OUT035",868.48760565046
"FDU32","OUT049",2005.83721633815
"FDY27","OUT049",2936.74620692072
"NCP54","OUT013",2024.45111936049
"NCZ41","OUT049",2080.33559632063
"DRL49","OUT013",2360.1494718353
"FDI05","OUT018",1257.30039154621
"FDY56","OUT045",3725.843443583
"DRC13","OUT013",2055.70457971967
"NCV29","OUT017",2953.75795886991
"FDR24","OUT049",1463.69824375821
"FDZ34","OUT018",3148.07881603154
"FDP37","OUT035",2080.81262282085
"FDX08","OUT027",4925.36566666667
"FDS57","OUT045",2326.68853022339
"NCG18","OUT049",1684.94313455979
"FDK25","OUT018",2779.04782562418
"FDH53","OUT049",1331.71323574244
"DRI59","OUT018",3668.31404765659
"FDA52","OUT046",2915.4050282523
"FDT20","OUT010",112.354065338645
"FDE36","OUT019",476.74854501992
"FDI24","OUT017",2874.28205409549
"FDB28","OUT018",3277.37931629435
"FDV11","OUT017",2909.95047696014
"FDP01","OUT046",2535.94196176084
"FDD34","OUT027",4402.405
"FDJ50","OUT027",1418.22877777778
"FDZ44","OUT013",1950.5580695576
"DRO59","OUT035",1246.86831546211
"DRB48","OUT045",644.515439202803
"FDR21","OUT018",2884.15156789312
"NCE42","OUT010",688.48489561753
"FDO23","OUT046",1537.07149916776
"NCE30","OUT018",3493.64668230399
"FDQ22","OUT035",619.841654708717
"FDY01","OUT045",1897.96343053
"FDS08","OUT017",2925.27454204993
"FDG28","OUT018",4058.25195812527
"FDQ51","OUT018",792.387074594831
"FDB05","OUT017",4103.70435900131
"FDO56","OUT049",1917.65969023215
"FDE02","OUT018",1512.96027696014
"FDN45","OUT017",3671.60388558914
"FDS09","OUT013",806.02345282523
"NCA54","OUT018",2984.4060890495
"FDP09","OUT010",623.958514741036
"FDC53","OUT045",1629.10142549277
"NCM55","OUT017",3069.29377722295
"FDL09","OUT018",2781.25530687692
"FDA11","OUT019",273.415496414343
"FDA50","OUT045",1555.12283990364
"FDC23","OUT017",2943.88844507227
"FDE22","OUT049",2613.64464388962
"FDD23","OUT046",3074.18576622865
"NCA29","OUT049",2840.94941616294
"FDK38","OUT046",2419.23825094174
"DRC13","OUT046",2001.42225383268
"NCP43","OUT049",2947.13551511169
"FDX28","OUT049",1640.05329597021
"FDF08","OUT049",1478.54528234779
"FDZ33","OUT046",2459.27886841875
"FDD10","OUT049",2938.39112588699
"FDO58","OUT017",2672.21362860272
"FDI50","OUT017",3785.53755286903
"FDO58","OUT045",2726.49595448971
"FDX08","OUT013",2977.82641318441
"NCK17","OUT010",119.777402390438
"FDF39","OUT035",4311.18456789312
"FDU45","OUT010",328.566234262948
"NCJ18","OUT018",1934.62867428822
"DRC27","OUT019",722.160267729084
"DRC25","OUT035",1401.27685882611
"FDU59","OUT035",2642.64785510293
"FDU28","OUT035",3119.11837271134
"NCP30","OUT046",674.123980595707
"FDB39","OUT018",906.797768374945
"FDE41","OUT013",1422.14101099431
"DRH11","OUT010",165.266894023904
"FDA58","OUT045",3883.54182487954
"FDU50","OUT046",1896.8810738502
"FDM34","OUT013",2132.84469956198
"FDM44","OUT027",2776.63944444444
"FDR39","OUT045",3023.84137634691
"FDM25","OUT045",2889.64888707841
"FDQ49","OUT049",2573.68956219886
"DRH25","OUT018",860.825573105563
"FDM09","OUT027",4654.42833333333
"FDL44","OUT019",472.650989641434
"NCR42","OUT018",532.789253175646
"DRL59","OUT046",867.36248107753
"FDX43","OUT013",2770.86599868594
"DRK47","OUT010",664.656089243028
"FDU48","OUT018",2166.82543556724
"FDY12","OUT045",825.762480420499
"NCN43","OUT018",2016.22652452913
"NCM55","OUT018",3028.17080306614
"FDQ21","OUT027",3353.11355555556
"FDX13","OUT035",4128.89793788874
"NCK30","OUT027",6897.289
"FDG20","OUT049",2885.23392457293
"DRG27","OUT017",658.194585326325
"FDY14","OUT018",4347.89257954446
"FDP59","OUT035",1690.39768585195
"FDU60","OUT017",2781.77510127026
"NCC18","OUT019",505.060793625498
"DRJ39","OUT017",3588.36111638195
"FDS07","OUT049",1866.19017577749
"FDM08","OUT027",6057.184
"FDP51","OUT045",1980.68640534385
"FDU16","OUT035",1348.68221979851
"FDH12","OUT013",1752.29927639071
"DRE48","OUT010",574.363843824701
"NCL42","OUT027",6650.78088888889
"FDR21","OUT045",2921.98470411739
"NCW29","OUT035",2161.93344656154
"FDO11","OUT013",4122.31826202365
"NCM31","OUT049",2322.8788978975
"FDV35","OUT019",455.766973705179
"FDF58","OUT017",1014.10899189663
"NCE43","OUT049",2782.2948956636
"FDA02","OUT035",2366.68637980727
"DRL37","OUT010",130.418613545817
"FDR24","OUT018",1501.53137998248
"FDW59","OUT049",1361.27900924223
"FDS22","OUT049",737.627722207622
"FDW24","OUT017",817.58065348226
"FDU24","OUT035",1557.93565133596
"FDA21","OUT027",5076.73755555556
"FDH58","OUT027",3184.54811111111
"FDW36","OUT018",1708.44902658782
"FDI45","OUT027",4712.31366666667
"FDU01","OUT018",3056.13442549277
"FDF35","OUT027",2972.49788888889
"FDU43","OUT019",696.28649561753
"FDE24","OUT019",423.071566533865
"FDK50","OUT049",2681.04355361367
"FDG31","OUT045",1037.65765181778
"FDC60","OUT045",1484.56239592641
"FDL36","OUT013",1485.08219031975
"FDP21","OUT013",3118.55581042488
"FDW16","OUT045",1489.97417932545
"FDX02","OUT017",3696.79746447657
"FDQ58","OUT027",4195.87
"FDT51","OUT046",1821.82013158125
"FDD59","OUT049",1299.42018659658
"NCM42","OUT018",1794.46183933421
"FDA57","OUT018",663.691904511608
"FDZ48","OUT035",1843.20407814279
"FDE46","OUT045",2507.45854494087
"NCZ30","OUT019",354.247062948207
"FDB56","OUT017",3096.65206947
"FDA25","OUT027",2844.695
"FDD20","OUT013",2059.51421204555
"FDL25","OUT013",1521.22763968463
"NCO18","OUT049",2912.6349847131
"FDJ45","OUT017",572.787102759527
"FDR12","OUT035",2802.55371765221
"NCF19","OUT010",138.706384063745
"FDK25","OUT046",2739.56977043364
"NCR17","OUT046",1876.016921682
"FDC52","OUT046",2498.1515934297
"NCA54","OUT017",2982.76117008322
"FDR45","OUT010",702.050753784861
"NCM19","OUT049",1864.02546241787
"FDF39","OUT027",7172.81055555555
"FDX23","OUT049",1588.06398712221
"FDD58","OUT027",2713.23888888889
"FDX28","OUT013",1654.85756666667
"NCD31","OUT013",2673.85854756899
"FDU57","OUT018",2480.0574848007
"FDI27","OUT046",749.661949364871
"NCM42","OUT046",1778.01264967148
"FDD32","OUT027",2211.19577777778
"FDI34","OUT013",3766.3183196671
"NCM29","OUT049",2136.13453749452
"FDG46","OUT018",1856.32066197985
"DRC01","OUT010",144.177415139442
"FDB15","OUT027",7166.43511111111
"NCA17","OUT027",4089.84488888889
"FDF10","OUT046",2438.45748414367
"FDR26","OUT027",4864.68733333333
"FDI02","OUT049",1844.2864348226
"NCM54","OUT010",374.649803984064
"FDF14","OUT013",2486.0318304862
"FDJ33","OUT010",355.605290836653
"FDM20","OUT035",4041.80276846255
"FDC03","OUT027",5329.55033333333
"NCX05","OUT046",1918.78481480508
"NCM41","OUT027",2502.04888888889
"NCU29","OUT010",433.612494023904
"FDQ59","OUT017",1373.3560042926
"FDH46","OUT010",298.016076494024
"FDH09","OUT013",835.589226325011
"NCD06","OUT045",768.27585238721
"FDC15","OUT035",2559.96764818222
"DRD37","OUT027",1227.88555555556
"FDT28","OUT027",4066.20511111111
"FDR28","OUT027",4454.12722222222
"FDT38","OUT017",1418.85117306176
"FDV34","OUT027",2047.21455555556
"FDY52","OUT035",1028.9560304862
"FDB34","OUT013",1413.31108598336
"DRL23","OUT018",1736.9324434078
"DRB24","OUT046",2537.54411283399
"FDJ50","OUT046",884.936795313184
"FDQ49","OUT035",2540.79118287341
"FDP20","OUT035",2047.95701138852
"FDV19","OUT027",4332.629
"NCR54","OUT045",3230.80179084538
"FDO09","OUT010",765.882772908367
"FDS57","OUT018",2354.65215265002
"FDN10","OUT049",1931.33883635567
"FDV23","OUT049",2064.44896894437
"FDY28","OUT049",3525.4199370565
"DRG51","OUT013",2672.21362860272
"FDD45","OUT019",273.415496414343
"NCL18","OUT027",5254.25911111111
"NCM29","OUT013",2146.00405129216
"FDF17","OUT027",5344.02166666667
"FDE22","OUT017",2654.76761804643
"FDQ22","OUT017",616.551816776172
"FDS01","OUT013",2955.40287783618
"FDW35","OUT027",1147.29144444444
"FDJ33","OUT046",2044.19014695576
"NCF54","OUT035",2825.02002089356
"FDE09","OUT013",1808.14098545773
"NCE06","OUT045",2654.72485015331
"DRH49","OUT049",1328.4233978099
"FDY43","OUT045",2802.07669115199
"NCT05","OUT017",4189.06907367499
"FDZ34","OUT045",3154.65849189663
"FDL38","OUT017",1439.58702155059
"FDZ31","OUT017",3129.4649130092
"FDR14","OUT035",919.999887998248
"NCN54","OUT049",1295.09075987735
"NCC42","OUT027",3802.50344444444
"FDK08","OUT017",1643.30036600964
"FDP59","OUT013",1739.74525484012
"FDV22","OUT035",2581.91415703022
"FDD33","OUT035",3853.45625698642
"DRE60","OUT027",6189.57111111111
"FDK52","OUT046",3734.06803841437
"FDA02","OUT017",2407.80935396408
"FDM56","OUT049",1799.39659623303
"FDE57","OUT035",2326.16873583005
"FDM32","OUT045",1460.40840582567
"NCQ30","OUT027",3308.627
"FDQ27","OUT027",2852.86166666667
"FDT60","OUT027",3398.38955555556
"FDU43","OUT049",3953.66801024967
"NCO55","OUT035",1755.02655203679
"FDG02","OUT045",3138.81463241349
"FDJ28","OUT013",3137.1269455541
"FDP40","OUT045",1838.26932124398
"FDJ38","OUT045",3134.44243780114
"NCC54","OUT017",3977.73646456417
"NCZ41","OUT046",2063.88640665791
"FDK38","OUT019",435.071005577689
"FDU52","OUT013",2552.30561563732
"FDC40","OUT046",1255.05014240035
"NCR30","OUT017",1224.96457450723
"NCN18","OUT017",1838.26932124398
"FDB50","OUT035",1291.23835965834
"FDG04","OUT013",3093.92479382392
"FDR26","OUT035",2916.48738493211
"NCT17","OUT018",3099.37934511608
"FDX35","OUT027",6176.82022222222
"FDS12","OUT046",2096.22222369689
"NCZ29","OUT027",3425.541
"FDB38","OUT010",473.245067729084
"FDP12","OUT013",611.702595663601
"FDP22","OUT046",849.873702628121
"FDS26","OUT018",4294.21558383706
"FDR52","OUT046",3157.9910977223
"DRJ13","OUT046",2652.56013679369
"FDU48","OUT027",3558.71755555556
"FDE29","OUT035",996.620213447219
"NCT29","OUT049",2002.54737840561
"DRK37","OUT018",3103.18897744196
"FDK55","OUT046",1441.23194051686
"FDR07","OUT046",1580.92174897065
"FDO21","OUT027",6117.93311111111
"FDK46","OUT049",4287.67867586509
"FDB12","OUT045",1720.00622724485
"FDT31","OUT027",5141.92933333333
"FDJ33","OUT045",2045.83506592203
"FDC26","OUT027",2988.68966666667
"NCQ02","OUT045",3095.00715050372
"FDP08","OUT010",567.241357768924
"FDB11","OUT027",6150.59977777778
"FDV55","OUT013",2405.60187271135
"FDW20","OUT049",1999.7773348664
"NCJ18","OUT019",353.375005577689
"FDC41","OUT018",1243.0159152431
"FDE14","OUT027",2759.51666666667
"FDG35","OUT013",2888.04673600526
"FDF45","OUT035",944.025574419623
"FDS19","OUT027",2109.75488888889
"FDS58","OUT019",466.693788047809
"FDA26","OUT017",3626.19425260622
"FDM32","OUT049",1445.60413512922
"FDL45","OUT046",2080.33559632063
"FDZ55","OUT049",2626.8039956198
"FDY37","OUT049",2328.33344918966
"FDO46","OUT046",3139.93975698642
"FDQ60","OUT046",1967.48428572054
"FDA19","OUT018",2141.67462457293
"FDL15","OUT046",2537.58688072711
"FDM10","OUT018",3504.03599049496
"NCL05","OUT017",702.002067236093
"DRK49","OUT010",123.195843824701
"NCE18","OUT027",6842.98611111111
"FDG40","OUT049",565.12507021463
"DRI59","OUT045",3651.86485799387
"FDK28","OUT035",4215.34500924222
"NCD06","OUT019",135.488509960159
"FDO11","OUT019",733.974387250996
"FDK27","OUT046",1965.27680446781
"FDT43","OUT027",1367.43755555556
"FDD38","OUT018",1680.57093994744
"FDA16","OUT049",3616.28197091546
"FDL14","OUT027",4192.146
"NCM17","OUT049",720.615970258432
"FDD20","OUT045",2038.13026548401
"FDA40","OUT045",1453.8714978537
"FDL43","OUT045",1279.2041325011
"FDV15","OUT045",1688.75276688568
"FDE52","OUT046",1473.04796316251
"NCL17","OUT010",421.605431075697
"NCJ31","OUT045",3936.61349040736
"FDR60","OUT045",1290.15600297854
"NCA18","OUT035",1902.33562514236
"FDS21","OUT027",1720.97255555556
"FDW09","OUT035",1288.46831611914
"FDL26","OUT035",2539.70882619361
"FDS47","OUT018",1465.38593061761
"FDC39","OUT046",3395.59964240035
"FDT51","OUT035",1828.39980744634
"FDK40","OUT035",4327.63375755585
"NCG19","OUT045",3878.08727358738
"FDZ07","OUT046",1020.16887336837
"FDF08","OUT027",2419.66355555556
"FDO04","OUT013",909.005249627683
"FDK41","OUT018",1370.58596075339
"FDP15","OUT049",4203.31078208498
"NCD43","OUT018",1722.17094060447
"NCP18","OUT013",2448.80402444152
"FDZ51","OUT046",1534.86401791502
"DRH13","OUT035",1783.55273674989
"FDF38","OUT045",659.839504292597
"NCI43","OUT045",809.918620937363
"FDM38","OUT027",1480.83988888889
"FDS03","OUT013",1065.62127424442
"DRJ47","OUT017",2819.52270170828
"FDT50","OUT010",285.530466932271
"FDV02","OUT046",2837.6595782304
"NCG18","OUT017",1707.9720000876
"FDW52","OUT046",2708.40184586071
"FDS40","OUT035",592.483362461673
"FDN31","OUT017",3142.6670326325
"FDA37","OUT045",2024.97091375383
"FDA15","OUT046",4110.80382925975
"FDL39","OUT046",2979.47133215068
"FDJ53","OUT045",2006.96234091108
"FDX22","OUT013",3464.08090880421
"NCZ42","OUT045",3926.82951239597
"FDD56","OUT027",4796.70255555556
"FDD40","OUT017",3183.18467660972
"FDS50","OUT013",3628.87876035918
"NCN14","OUT013",3034.23068453789
"FDT15","OUT013",3015.05421922908
"NCS18","OUT027",2942.55344444444
"NCO26","OUT010",336.182514741036
"FDF58","OUT018",1010.81915396408
"NCB19","OUT013",1422.66080538765
"FDH26","OUT017",2320.15162225142
"DRB24","OUT027",4161.34133333333
"FDA49","OUT018",1419.89076184844
"FDB32","OUT045",1572.17735974595
"FDI36","OUT017",3236.25634213754
"NCA17","OUT010",437.902992828685
"FDH22","OUT013",2058.90888186597
"NCM26","OUT018",2522.2200477442
"FDT15","OUT027",4989.69722222222
"FDB16","OUT018",1431.40519461235
"NCP54","OUT027",3361.20944444444
"FDJ36","OUT013",1683.29821559352
"FDO28","OUT045",1969.12920468682
"FDU09","OUT013",893.118622251424
"FDF29","OUT017",2119.16555343846
"FDY08","OUT013",2312.48958970653
"DRJ59","OUT018",608.889784231275
"FDT23","OUT027",2161.40633333333
"FDU15","OUT018",622.654466141042
"FDT47","OUT013",1592.39341384144
"FDI53","OUT019",477.442906772908
"FDR59","OUT018",4315.5995303986
"FDD53","OUT035",665.294055584757
"FDY51","OUT017",3616.84453320193
"FDT04","OUT049",624.776411607534
"FDU51","OUT049",2909.90770906702
"FDG14","OUT035",2495.3815498905
"NCU06","OUT045",3799.77926127902
"DRG25","OUT046",3059.94405781866
"DRH49","OUT035",1376.1260478318
"FDN15","OUT035",2286.73344853263
"FDL43","OUT018",1254.53034800701
"NCT18","OUT049",3001.93763539203
"NCB31","OUT013",4293.09045926413
"FDK57","OUT035",1959.82225317565
"FDY04","OUT019",477.728509960159
"NCP54","OUT046",2001.42225383268
"FDF41","OUT013",4019.29369732808
"FDM01","OUT045",1684.94313455979
"FDW03","OUT045",1716.15382702584
"FDF28","OUT045",2020.03615685502
"FDY37","OUT017",2336.55804402103
"FDQ03","OUT017",3903.80064686816
"FDP51","OUT027",3267.00422222222
"FDJ40","OUT017",1825.71529969339
"FDC32","OUT049",1537.11426706088
"DRI49","OUT027",2222.08466666667
"NCW54","OUT017",910.607400700832
"FDF09","OUT017",621.529341568112
"FDP45","OUT018",4123.35785081034
"DRJ23","OUT018",3079.07775523434
"FDS59","OUT017",1828.44257533947
"FDY08","OUT046",2286.17088624617
"FDX16","OUT049",2431.27247809899
"FDY16","OUT018",3038.60287915024
"FDK32","OUT035",2514.5580151993
"FDQ22","OUT013",647.805277135348
"NCC31","OUT018",2566.02752965396
"FDG58","OUT049",2529.83931239597
"DRF48","OUT013",3110.37398348664
"DRH36","OUT049",1206.87046587823
"NCR30","OUT035",1243.05868313622
"FDB03","OUT019",710.353772111554
"FDZ28","OUT027",3434.56788888889
"FDR35","OUT017",3264.73975895751
"DRD15","OUT027",6333.63655555555
"FDJ33","OUT019",364.402103585657
"FDA56","OUT010",352.580360159363
"FDP56","OUT046",789.054468769163
"NCT30","OUT046",792.387074594831
"FDK15","OUT017",1649.92280976785
"FDH44","OUT018",2417.07353758213
"FDV01","OUT013",2543.56122641262
"DRG03","OUT017",2508.49813372755
"FDG50","OUT027",2442.23077777778
"FDR16","OUT010",630.208943426295
"FDZ60","OUT046",1774.2030173456
"DRG03","OUT045",2538.10667512046
"FDS56","OUT018",4343.00059053876
"FDU33","OUT045",744.164630179588
"DRD27","OUT035",1630.18378217258
"FDW22","OUT046",3670.00173451599
"DRA24","OUT045",2685.93554261936
"FDF38","OUT049",640.100476697328
"FDX48","OUT013",2539.18903180026
"FDS58","OUT018",2645.9804609286
"FDC32","OUT046",1528.88967222952
"NCQ29","OUT045",4305.21022220762
"DRK39","OUT018",1382.14316141042
"NCS38","OUT017",1878.7869652212
"DRO47","OUT013",1843.72387253614
"DRG27","OUT027",1151.87566666667
"FDC57","OUT027",5212.56555555555
"FDS55","OUT046",2414.30349404293
"NCJ06","OUT018",1971.89924822602
"FDO01","OUT019",380.020551394422
"NCM55","OUT045",3056.13442549277
"FDC52","OUT049",2504.73126929479
"FDQ15","OUT045",1318.03408961892
"NCT30","OUT027",1295.01011111111
"NCR42","OUT027",881.727777777778
"FDD28","OUT035",952.250169250986
"FDQ34","OUT049",1719.96345935173
"FDZ12","OUT027",3885.89055555556
"DRE13","OUT019",252.526584860558
"NCN07","OUT019",390.075308366534
"FDM28","OUT035",2973.45421857205
"FDI10","OUT017",2821.73018296102
"FDQ25","OUT013",2803.63607433202
"FDA38","OUT010",708.30118247012
"DRI13","OUT049",3562.08518081472
"FDY20","OUT027",2456.77288888889
"NCZ53","OUT035",3079.64031752081
"NCM31","OUT013",2365.64679102059
"DRB01","OUT017",3109.76865330705
"DRF37","OUT046",4311.18456789312
"NCF42","OUT049",2914.32267157249
"FDF16","OUT018",2449.40935462111
"FDB41","OUT013",787.452317696014
"FDR34","OUT013",3739.4798218134
"FDR15","OUT018",2561.65533504161
"NCV42","OUT019",327.894744223108
"FDW51","OUT035",3488.1493631187
"FDU36","OUT017",1599.49288409987
"FDX60","OUT049",1332.31856592203
"FDY03","OUT035",1859.09070551905
"FDW55","OUT045",4082.84020683311
"FDT01","OUT010",624.838196015936
"FDG58","OUT013",2544.64358309242
"FDK21","OUT017",4103.09902882173
"NCS41","OUT019",535.024497211155
"FDS10","OUT045",2989.34084594831
"NCT53","OUT046",2713.33660275953
"FDJ28","OUT018",3137.1269455541
"FDX44","OUT045",1441.23194051686
"FDT20","OUT018",631.918649759089
"FDO44","OUT017",1808.14098545773
"NCX17","OUT049",3864.40812746386
"FDY01","OUT017",1917.70245812527
"FDJ12","OUT027",5703.86133333333
"DRK35","OUT018",604.517589618922
"FDD47","OUT019",494.219015139442
"NCM53","OUT035",1747.3645194919
"FDO45","OUT013",1437.42230819098
"NCM42","OUT010",320.764634262948
"FDE04","OUT046",2955.36010994306
"NCI30","OUT027",6746.91888888889
"FDZ19","OUT013",2873.19969741568
"FDW57","OUT013",2919.77722286465
"FDA25","OUT013",1682.73565330705
"FDT22","OUT046",970.864072273325
"FDP51","OUT013",1956.01262084976
"FDD48","OUT027",3160.97911111111
"FDY39","OUT035",3006.26706211126
"FDO48","OUT010",650.804627888446
"FDD23","OUT027",5052.16677777778
"DRN35","OUT027",1005.94822222222
"FDT01","OUT035",3521.61030473062
"FDC20","OUT010",160.181749800797
"DRJ35","OUT035",1022.93891690758
"FDB32","OUT046",1540.92389938677
"FDL24","OUT046",2849.69380538765
"NCV42","OUT035",1850.90887858081
"FDZ46","OUT046",1796.62655269382
"FDC15","OUT013",2561.61256714849
"FDD08","OUT019",110.988213545817
"FDY50","OUT049",1460.97096811213
"FDD36","OUT013",1959.3024587823
"FDG57","OUT027",1328.537
"FDL21","OUT018",671.91649934297
"FDN16","OUT027",2776.63944444444
"FDJ09","OUT027",1240.63644444444
"FDS01","OUT010",525.957329083665
"FDV33","OUT017",4280.57920560666
"DRE12","OUT017",1878.26717082786
"FDR07","OUT013",1599.01585759965
"FDP48","OUT010",539.229960159363
"NCB55","OUT035",951.68760696452
"FDQ08","OUT013",981.253380464301
"FDR34","OUT035",3797.05198563294
"FDO33","OUT046",1846.45114818222
"FDP13","OUT045",632.438444152431
"FDX12","OUT049",3997.47549215944
"NCT06","OUT049",2736.88526268068
"FDR16","OUT019",626.690218326693
"FDE36","OUT046",2715.54408401226
"FDZ36","OUT049",3041.84994918966
"FDV13","OUT045",1447.29182198861
"NCZ17","OUT035",596.29299478756
"FDU56","OUT045",3018.86385155497
"FDM09","OUT035",2809.17616141042
"FDV02","OUT017",2827.79006443276
"FDS34","OUT018",1856.32066197985
"FDA11","OUT049",1568.32495952694
"FDP09","OUT017",3483.77716850635
"FDB29","OUT027",3114.70133333333
"FDT19","OUT017",2842.55156723609
"DRH15","OUT017",727.758208409987
"FDY38","OUT046",3847.95893780114
"FDF14","OUT027",4133.25888888889
"FDN48","OUT010",273.523403984064
"FDQ12","OUT013",3794.8445043802
"NCJ43","OUT045",2844.71628059571
